pid,duration,fps,width,height,aspect_ratio,total_frames
POST00002738,15.433333333333334,30.0,576,1024,0.5625,463
POST00002572,15.200000000000001,30.592105263157894,576,1024,0.5625,465
POST00003068,13.833333333333334,30.0,576,1024,0.5625,415
POST00002705,18.9,30.0,576,1024,0.5625,567
POST00003167,17.2,30.0,576,1024,0.5625,516
POST00002095,80.03333333333333,30.0,576,1024,0.5625,2401
POST00001864,9.3,30.0,576,1024,0.5625,279
POST00002966,24.366666666666667,30.0,576,1024,0.5625,731
POST00001926,15.366666666666665,29.934924078091107,576,1024,0.5625,460
POST00000774,43.733333333333334,30.0,576,1024,0.5625,1312
POST00002412,53.266666666666666,30.037546933667084,576,1024,0.5625,1600
POST00000091,36.53333333333333,30.0,576,1024,0.5625,1096
POST00003448,6.466666666666667,30.0,576,1024,0.5625,194
POST00002929,4.9,30.0,576,1024,0.5625,147
POST00001313,28.1,30.0,576,1024,0.5625,843
POST00002385,35.46666666666667,30.0,576,1024,0.5625,1064
POST00003883,39.233333333333334,29.97451146983857,576,1024,0.5625,1176
POST00002655,13.016666666666667,60.0,576,1024,0.5625,781
POST00002683,52.7,30.0,576,1024,0.5625,1581
POST00002501,29.666666666666668,30.0,576,1024,0.5625,890
POST00002092,21.566666666666666,27.913446676970633,576,1024,0.5625,602
POST00002316,28.933333333333334,30.0,576,1024,0.5625,868
POST00003335,7.866666666666666,30.0,576,1024,0.5625,236
POST00002663,5.905905905905906,30.64728813559322,576,1024,0.5625,181
POST00000870,120.96666666666667,30.0,576,1024,0.5625,3629
POST00001176,59.5,30.0,576,1024,0.5625,1785
POST00001609,132.61666666666667,60.0,576,1024,0.5625,7957
POST00001049,28.366666666666667,30.0,576,1024,0.5625,851
POST00000296,9.966666666666667,30.0,576,1024,0.5625,299
POST00000945,16.5,30.0,576,1024,0.5625,495
POST00003044,6.133333333333334,30.0,576,1024,0.5625,184
POST00002786,102.23333333333333,30.0,576,1024,0.5625,3067
POST00000727,24.32,25.0,576,1024,0.5625,608
POST00000160,15.933333333333334,30.0,576,1024,0.5625,478
POST00002939,30.366666666666667,30.0,576,1024,0.5625,911
POST00003911,18.233333333333334,30.0,576,1024,0.5625,547
POST00003469,177.43333333333334,29.994364080405788,576,1024,0.5625,5322
POST00002341,15.333333333333334,30.0,576,1024,0.5625,460
POST00002080,32.2,30.0,720,1280,0.5625,966
POST00002273,55.63333333333333,30.0,576,1024,0.5625,1669
POST00002218,21.5,30.511627906976745,576,1024,0.5625,656
POST00001703,16.433333333333334,28.356997971602436,576,1024,0.5625,466
POST00002195,48.31666666666666,30.072438771990342,576,1024,0.5625,1453
POST00000243,57.45,40.0,576,956,0.602510460251046,2298
POST00003852,12.5,30.0,576,1024,0.5625,375
POST00001556,183.93333333333334,29.92388546574846,576,1024,0.5625,5504
POST00003872,28.8,30.0,576,1024,0.5625,864
POST00001694,126.06666666666666,30.0,576,1024,0.5625,3782
POST00002123,140.9,30.0,576,1024,0.5625,4227
POST00002011,59.497944312598186,29.917,576,1024,0.5625,1780
POST00001790,58.266666666666666,30.0,576,1024,0.5625,1748
POST00002482,40.233333333333334,30.0,576,1024,0.5625,1207
POST00001417,178.1,30.0,576,1136,0.5070422535211268,5343
POST00003723,9.033333333333333,30.0,576,1024,0.5625,271
POST00001888,95.75,59.989556135770236,576,1024,0.5625,5744
POST00001599,76.5,30.0,576,1024,0.5625,2295
POST00001022,24.524524524524526,29.97,576,1024,0.5625,735
POST00000763,25.683333333333334,60.0,576,1024,0.5625,1541
POST00003144,165.91666666666666,29.99095931692617,576,1024,0.5625,4976
POST00003029,22.466666666666665,30.0,576,1024,0.5625,674
POST00003993,15.833333333333334,30.0,576,1024,0.5625,475
POST00000960,9.366666666666667,30.0,576,1024,0.5625,281
POST00002483,35.06666666666667,30.0,576,1024,0.5625,1052
POST00002366,45.333333333333336,29.669117647058822,576,1016,0.5669291338582677,1345
POST00002580,30.6,30.0,576,1024,0.5625,918
POST00002826,31.933333333333334,30.0,576,1024,0.5625,958
POST00001406,67.8,30.0,576,1024,0.5625,2034
POST00002973,55.833333333333336,29.982089552238804,576,1024,0.5625,1674
POST00001835,8.633333333333333,30.0,576,1024,0.5625,259
POST00003499,51.72,25.0,576,1024,0.5625,1293
POST00002719,30.433333333333334,30.0,576,1024,0.5625,913
POST00000748,7.333333333333333,30.0,576,1024,0.5625,220
POST00003241,5.849516997025103,29.917,576,1024,0.5625,175
POST00002883,6.4,30.0,576,1024,0.5625,192
POST00001827,26.733333333333334,30.0,576,1024,0.5625,802
POST00001250,19.366666666666667,60.0,576,1024,0.5625,1162
POST00001291,28.133333333333333,60.0,576,1024,0.5625,1688
POST00002638,32.06666666666667,30.0,576,1024,0.5625,962
POST00000023,7.040373707040374,29.97,576,1024,0.5625,211
POST00001588,44.5,29.59550561797753,576,1024,0.5625,1317
POST00003848,57.4,30.0,576,1024,0.5625,1722
POST00002171,45.547619047619044,41.6048092002091,576,1024,0.5625,1895
POST00003936,54.233333333333334,30.0,576,1024,0.5625,1627
POST00002148,15.033333333333333,30.0,576,1024,0.5625,451
POST00000506,6.166666666666667,30.0,576,1024,0.5625,185
POST00002648,15.366666666666667,30.0,576,1024,0.5625,461
POST00002053,26.933333333333334,30.0,576,1024,0.5625,808
POST00001488,279.76666666666665,30.0,576,1024,0.5625,8393
POST00003683,35.46666666666667,30.0,576,1024,0.5625,1064
POST00000851,15.2,30.0,576,1024,0.5625,456
POST00003117,47.564929638666975,29.917,576,1024,0.5625,1423
POST00001870,38.53333333333333,30.0,576,1024,0.5625,1156
POST00003690,14.566666666666666,30.0,576,1024,0.5625,437
POST00001441,56.766666666666666,60.0,576,1024,0.5625,3406
POST00002389,20.033333333333335,30.0,576,1024,0.5625,601
POST00002087,98.03333333333333,57.90887453247195,576,1024,0.5625,5677
POST00001442,42.1,30.0,576,1024,0.5625,1263
POST00002735,43.38461538461539,32.5,576,908,0.6343612334801763,1410
POST00002750,17.433333333333334,30.0,576,1024,0.5625,523
POST00001602,46.0,30.0,576,1024,0.5625,1380
POST00002771,39.88333333333333,60.0,576,1024,0.5625,2393
POST00002872,23.95729062395729,29.97,576,1024,0.5625,718
POST00002863,37.18333333333333,51.20573733751681,576,1024,0.5625,1904
POST00002874,19.566666666666666,30.0,576,1024,0.5625,587
POST00002503,41.833333333333336,30.0,576,1024,0.5625,1255
POST00002188,87.46666666666667,30.0,576,1024,0.5625,2624
POST00002532,35.958333333333336,24.0,576,1024,0.5625,863
POST00003011,60.5,59.37190082644628,576,1024,0.5625,3592
POST00001757,15.065065065065065,59.94,576,1024,0.5625,903
POST00002388,12.2,30.0,576,1024,0.5625,366
POST00002049,16.61262827155129,29.917,576,1024,0.5625,497
POST00002302,24.233333333333334,30.0,576,1024,0.5625,727
POST00001929,15.0,30.0,576,1024,0.5625,450
POST00001753,59.1,30.0,576,1024,0.5625,1773
POST00000453,15.6,30.0,576,1024,0.5625,468
POST00001553,6.433333333333334,29.067357512953368,576,1024,0.5625,187
POST00001577,15.015015015015015,29.97,576,1024,0.5625,450
POST00001686,45.6,30.0,576,576,1.0,1368
POST00000006,55.9,30.0,576,1024,0.5625,1677
POST00000973,13.133333333333333,30.0,576,1024,0.5625,394
POST00000741,18.866666666666667,30.0,576,1024,0.5625,566
POST00001847,14.8,30.0,576,1024,0.5625,444
POST00003895,91.96666666666667,30.0,576,1024,0.5625,2759
POST00003944,39.93333333333333,30.0,576,1024,0.5625,1198
POST00003912,8.6,30.0,576,1024,0.5625,258
POST00003360,20.566666666666666,30.0,576,1024,0.5625,617
POST00000670,57.86666666666667,30.0,576,1024,0.5625,1736
POST00003703,16.633333333333333,30.0,576,1024,0.5625,499
POST00003672,11.533333333333333,30.0,576,1024,0.5625,346
POST00000867,5.839172505839173,29.97,576,1024,0.5625,175
POST00003783,8.842175508842177,29.97,576,1024,0.5625,265
POST00003661,18.1,30.0,576,1024,0.5625,543
POST00003067,84.84444444444445,45.0,576,1024,0.5625,3818
POST00000697,41.766666666666666,30.0,576,1026,0.5614035087719298,1253
POST00003416,12.166666666666666,30.0,576,1024,0.5625,365
POST00003689,16.249582916249583,29.97,576,1024,0.5625,487
POST00003353,11.133333333333333,30.0,576,1024,0.5625,334
POST00003986,7.8,30.0,576,1026,0.5614035087719298,234
POST00002321,55.733333333333334,38.52272727272727,576,1024,0.5625,2147
POST00001234,5.066666666666666,30.0,576,1024,0.5625,152
POST00002084,75.6,30.0,576,1024,0.5625,2268
POST00003885,17.766666666666666,30.0,576,1024,0.5625,533
POST00002452,83.46666666666667,30.0,576,764,0.7539267015706806,2504
POST00003681,59.8,30.0,576,1024,0.5625,1794
POST00001639,7.8,30.0,576,1024,0.5625,234
POST00002338,23.333333333333336,29.4,576,1024,0.5625,686
POST00001965,10.52,25.0,576,1024,0.5625,263
POST00003048,25.370190861383158,29.917,576,1024,0.5625,759
POST00000504,59.11864406779661,59.0,576,1024,0.5625,3488
POST00001988,59.733333333333334,30.0,576,1024,0.5625,1792
POST00002120,12.433333333333334,30.0,588,576,1.0208333333333333,373
POST00001473,12.2,30.0,576,1024,0.5625,366
POST00001531,8.5,30.0,576,1280,0.45,255
POST00001173,6.733333333333333,30.0,576,1024,0.5625,202
POST00001180,16.866666666666667,30.0,576,1024,0.5625,506
POST00000625,15.133333333333333,30.0,576,1024,0.5625,454
POST00001207,11.9,30.0,576,864,0.6666666666666666,357
POST00002641,7.433333333333334,30.0,576,1024,0.5625,223
POST00000668,6.233333333333333,30.0,576,1024,0.5625,187
POST00001366,51.166666666666664,30.0,576,1024,0.5625,1535
POST00001423,59.833333333333336,30.0,576,1024,0.5625,1795
POST00002059,30.133333333333333,29.800884955752213,576,1024,0.5625,898
POST00001563,13.05,30.114942528735632,576,1024,0.5625,393
POST00002210,20.75,60.0,576,1024,0.5625,1245
POST00001292,140.46666666666667,30.0,576,1024,0.5625,4214
POST00003881,35.49382716049383,23.976,576,1024,0.5625,851
POST00002486,30.266666666666666,30.297356828193834,576,1024,0.5625,917
POST00003356,15.0,30.0,576,1024,0.5625,450
POST00000699,21.666666666666668,30.0,576,1024,0.5625,650
POST00000726,59.46666666666667,30.0,576,1024,0.5625,1784
POST00000724,32.599265932599266,29.97,576,1024,0.5625,977
POST00000687,26.85,51.09869646182495,576,1024,0.5625,1372
POST00000647,29.35,30.255536626916523,576,1024,0.5625,888
POST00000685,6.1,30.0,576,1024,0.5625,183
POST00000649,36.233333333333334,30.0,576,1024,0.5625,1087
POST00000693,6.5,60.0,576,1024,0.5625,390
POST00000783,21.8,30.0,576,1024,0.5625,654
POST00000775,50.984317650984316,29.97,576,1024,0.5625,1528
POST00000876,39.57290623957291,29.97,576,1024,0.5625,1186
POST00000901,18.666666666666668,30.0,576,1024,0.5625,560
POST00000821,59.1,30.0,576,1024,0.5625,1773
POST00000889,20.016666666666666,30.374687760199834,576,1024,0.5625,608
POST00000750,20.05338672005339,29.97,576,1024,0.5625,601
POST00000688,31.9,30.0,576,1024,0.5625,957
POST00000722,31.197864531197865,29.97,576,1024,0.5625,935
POST00000735,102.8,30.0,576,1024,0.5625,3084
POST00003162,13.406779661016948,58.62705436156764,576,1024,0.5625,786
POST00000733,16.0,26.375,576,1024,0.5625,422
POST00003809,15.733333333333333,30.0,576,1024,0.5625,472
POST00003968,57.0,30.0,576,1024,0.5625,1710
POST00000501,15.066666666666666,30.0,576,1024,0.5625,452
POST00001585,26.9,30.0,576,1024,0.5625,807
POST00001584,44.55,58.56341189674523,576,1024,0.5625,2609
POST00003704,7.866666666666666,30.0,576,1024,0.5625,236
POST00003352,22.7,30.0,576,1024,0.5625,681
POST00000473,8.1,30.0,576,1024,0.5625,243
POST00002919,20.8,29.71153846153846,576,1024,0.5625,618
POST00002530,37.96666666666667,30.0,576,1024,0.5625,1139
POST00003090,12.423728813559322,59.0,576,1024,0.5625,733
POST00002769,43.833333333333336,30.0,576,1024,0.5625,1315
POST00003172,31.883333333333333,30.235232618923156,576,1024,0.5625,964
POST00003709,12.933333333333334,30.0,576,1024,0.5625,388
POST00002216,25.266666666666666,30.0,576,1024,0.5625,758
POST00003629,151.03333333333333,30.125800044140366,576,1024,0.5625,4550
POST00000192,13.079746413079747,29.97,576,1024,0.5625,392
POST00003557,20.1,30.0,576,1024,0.5625,603
POST00000626,23.666666666666668,30.0,576,1024,0.5625,710
POST00003296,304.1374708041375,29.950272078990675,576,1024,0.5625,9109
POST00003775,68.1,30.0,576,1024,0.5625,2043
POST00000492,59.86666666666667,30.0,576,1024,0.5625,1796
POST00003899,7.966666666666667,30.0,576,1024,0.5625,239
POST00000227,48.93333333333333,30.0,576,1024,0.5625,1468
POST00003534,61.36666666666667,30.0,576,1024,0.5625,1841
POST00003862,32.4657991324658,27.752281603288797,576,1026,0.5614035087719298,901
POST00002525,121.43333333333334,30.0,576,1024,0.5625,3643
POST00001713,174.53333333333333,30.0,576,1024,0.5625,5236
POST00002178,102.53333333333333,30.0,576,1024,0.5625,3076
POST00001865,35.483333333333334,60.0,576,1024,0.5625,2129
POST00000412,6.733333333333333,30.0,576,1082,0.532347504621072,202
POST00001821,23.933333333333334,30.0,576,1024,0.5625,718
POST00001957,35.983333333333334,60.0,576,1024,0.5625,2159
POST00003058,11.327994661327995,30.54379970544919,576,1024,0.5625,346
POST00002398,8.658536585365853,24.71549295774648,576,1024,0.5625,214
POST00002029,121.56666666666666,30.0,576,1024,0.5625,3647
POST00003938,61.4280947614281,29.97,576,1024,0.5625,1841
POST00003301,171.6,30.0,576,1248,0.46153846153846156,5148
POST00003917,9.1,30.0,576,1024,0.5625,273
POST00000686,11.469803136469803,23.976,576,1024,0.5625,275
POST00000708,46.18333333333334,29.512811259473114,576,1024,0.5625,1363
POST00003786,6.566666666666666,28.629441624365484,576,1024,0.5625,188
POST00001771,6.133333333333334,30.0,576,1024,0.5625,184
POST00000257,15.949282615949283,29.97,576,1024,0.5625,478
POST00002917,17.6,30.0,576,1024,0.5625,528
POST00003765,13.880547213880547,29.97,540,960,0.5625,416
POST00001920,25.56,25.0,352,640,0.55,639
POST00001832,17.4,30.0,352,640,0.55,522
POST00003762,8.933333333333334,30.0,576,1024,0.5625,268
POST00000528,600.0,30.0,576,1024,0.5625,18000
POST00002965,11.2,30.0,576,1024,0.5625,336
POST00001486,11.266666666666667,30.0,576,1042,0.5527831094049904,338
POST00001252,9.1,30.0,576,1024,0.5625,273
POST00000019,83.38333333333334,30.713571856885867,576,1024,0.5625,2561
POST00002400,17.166666666666668,30.0,576,768,0.75,515
POST00003372,12.0,30.0,576,1024,0.5625,360
POST00001235,35.7,30.0,576,1118,0.5152057245080501,1071
POST00003826,6.666666666666667,30.0,576,1024,0.5625,200
POST00003371,22.0,30.0,576,1024,0.5625,660
POST00002649,7.866666666666666,30.0,576,902,0.6385809312638581,236
POST00001455,16.466666666666665,30.0,576,576,1.0,494
POST00001117,69.73333333333333,29.98565965583174,576,1024,0.5625,2091
POST00001444,19.933333333333334,30.0,576,1024,0.5625,598
POST00000133,11.95,29.707112970711297,576,1024,0.5625,355
POST00000816,12.6,30.0,576,1024,0.5625,378
POST00002569,22.8,30.0,576,1024,0.5625,684
POST00000917,16.4,30.0,576,1024,0.5625,492
POST00002672,12.345679012345679,29.97,576,1024,0.5625,370
POST00000405,36.0,30.0,576,1024,0.5625,1080
POST00001996,7.0,30.0,576,1024,0.5625,210
POST00000802,5.271938605271939,29.97,576,1024,0.5625,158
POST00002037,44.800000000000004,29.910714285714285,576,1024,0.5625,1340
POST00000980,6.133333333333334,30.0,576,1024,0.5625,184
POST00002181,59.03333333333333,30.0,576,1024,0.5625,1771
POST00000400,82.875,24.0,576,1024,0.5625,1989
POST00003952,7.333333333333333,30.0,576,1024,0.5625,220
POST00003874,20.433333333333334,30.0,576,1024,0.5625,613
POST00003497,8.166666666666666,24.0,576,1024,0.5625,196
POST00000570,10.0,30.0,576,1024,0.5625,300
POST00003900,64.1,30.0,576,1024,0.5625,1923
POST00003985,34.9,30.0,576,1024,0.5625,1047
POST00000582,40.63333333333333,30.0,576,1024,0.5625,1219
POST00003956,6.466666666666667,30.0,576,1024,0.5625,194
POST00003935,44.4,25.42792792792793,576,1024,0.5625,1129
POST00002308,42.20887554220888,29.97,576,1024,0.5625,1265
POST00000123,13.666666666666666,30.0,576,1024,0.5625,410
POST00003109,54.8,30.0,576,1024,0.5625,1644
POST00000669,101.93333333333334,30.0,576,1024,0.5625,3058
POST00001419,9.233333333333333,30.0,576,1024,0.5625,277
POST00002524,25.8,30.0,576,1024,0.5625,774
POST00002976,15.2,29.80263157894737,576,1024,0.5625,453
POST00003402,40.56666666666667,29.82744453574363,576,1024,0.5625,1210
POST00003512,18.0,30.0,480,856,0.5607476635514018,540
POST00003400,11.633333333333333,30.0,576,1024,0.5625,349
POST00003061,15.033333333333333,30.0,576,1040,0.5538461538461539,451
POST00003846,25.5,30.0,576,1024,0.5625,765
POST00001811,20.0,30.0,576,1024,0.5625,600
POST00000118,15.666666666666666,30.0,576,1024,0.5625,470
POST00003151,145.85000000000002,37.51114158381899,576,1024,0.5625,5471
POST00003630,60.92,25.0,576,1024,0.5625,1523
POST00001429,194.8,30.0,576,1024,0.5625,5844
POST00000766,9.7,30.0,576,1024,0.5625,291
POST00000910,49.06666666666667,30.0,576,1024,0.5625,1472
POST00002549,58.9,30.0,576,1024,0.5625,1767
POST00000875,14.723056389723057,23.976,576,1024,0.5625,353
POST00000847,15.983333333333333,60.0,576,1024,0.5625,959
POST00001656,27.966666666666665,30.0,576,1024,0.5625,839
POST00003033,82.16666666666667,30.0,576,1024,0.5625,2465
POST00000928,60.0,30.0,576,1024,0.5625,1800
POST00000664,15.0,30.0,576,1024,0.5625,450
POST00003841,28.633333333333333,29.30151338766007,576,1024,0.5625,839
POST00000239,17.466666666666665,30.0,576,1024,0.5625,524
POST00000202,15.333333333333334,29.869565217391305,576,1024,0.5625,458
POST00000204,8.041374708041374,59.318215767634854,576,1024,0.5625,477
POST00000198,31.5,30.0,576,1024,0.5625,945
POST00000199,65.03333333333333,30.0,576,1024,0.5625,1951
POST00000220,119.8,30.0,576,1212,0.4752475247524752,3594
POST00000195,15.566666666666666,30.0,576,1024,0.5625,467
POST00000210,29.6,60.0,576,1026,0.5614035087719298,1776
POST00000217,34.13333333333333,30.0,576,1024,0.5625,1024
POST00000232,8.066666666666666,60.0,576,1024,0.5625,484
POST00000203,9.6,30.0,576,1024,0.5625,288
POST00000201,6.733333333333333,30.0,576,1024,0.5625,202
POST00000193,14.147480814147482,29.97,576,1024,0.5625,424
POST00000215,14.447781114447782,29.97,576,1024,0.5625,433
POST00003089,12.0,60.0,576,1024,0.5625,720
POST00002507,5.405405405405405,29.97,576,1024,0.5625,162
POST00002891,23.966666666666665,30.0,576,1024,0.5625,719
POST00002215,7.0,30.0,576,1024,0.5625,210
POST00003271,11.8,30.0,576,1024,0.5625,354
POST00003065,22.333333333333332,30.0,576,1024,0.5625,670
POST00003979,26.6,30.0,576,1024,0.5625,798
POST00000072,11.294627961294628,59.94,576,1024,0.5625,677
POST00000373,56.12278945612279,29.97,576,1024,0.5625,1682
POST00001945,30.900000000000002,28.932038834951456,576,768,0.75,894
POST00001415,9.6,30.0,576,1024,0.5625,288
POST00003256,8.1,30.0,576,1024,0.5625,243
POST00002458,14.633333333333333,30.0,576,1024,0.5625,439
POST00001960,73.1,30.0,576,1024,0.5625,2193
POST00001868,17.851184517851184,29.63388785046729,576,1024,0.5625,529
POST00001477,7.633333333333334,30.0,576,1024,0.5625,229
POST00001650,10.766666666666667,60.0,576,1024,0.5625,646
POST00003101,6.9,30.0,576,1024,0.5625,207
POST00001465,9.466666666666667,30.0,576,1024,0.5625,284
POST00002842,14.147480814147482,29.97,576,1024,0.5625,424
POST00001212,7.027861194527861,24.474017804154304,576,1024,0.5625,172
POST00001347,7.4,30.0,576,1024,0.5625,222
POST00003545,15.32,25.0,768,576,1.3333333333333333,383
POST00003659,10.84,25.0,768,576,1.3333333333333333,271
POST00000820,9.533333333333333,32.83216783216783,576,1024,0.5625,313
POST00001285,13.1,30.0,576,1016,0.5669291338582677,393
POST00001796,15.0,30.0,576,1024,0.5625,450
POST00000657,38.63863863863864,29.97,576,1024,0.5625,1158
POST00001299,10.950000000000001,29.1324200913242,576,1024,0.5625,319
POST00001603,9.783333333333333,60.0,576,1024,0.5625,587
POST00002094,7.566666666666666,30.0,576,1024,0.5625,227
POST00000908,19.71971971971972,29.97,576,1024,0.5625,591
