pid,file_size_bytes,file_exists
POST00004327,1001397,True
POST00005418,2675667,True
POST00005802,11007519,True
POST00005044,3194025,True
POST00004624,1360270,True
POST00005156,741306,True
POST00005411,3820268,True
POST00004335,4810453,True
POST00004708,4846233,True
POST00004215,2648400,True
POST00005069,6661852,True
POST00005548,10815957,True
POST00005062,1072036,True
POST00005470,1645996,True
POST00004853,1764112,True
POST00005260,1507546,True
POST00005197,2194000,True
POST00004655,3242248,True
POST00005537,35249491,True
POST00005416,1308032,True
POST00004981,3364198,True
POST00004774,6498534,True
POST00005595,2962959,True
POST00004546,10650095,True
POST00004547,19374448,True
POST00005665,4329016,True
POST00004486,1919289,True
POST00005981,20344044,True
POST00004922,1848632,True
POST00005323,15428799,True
POST00005102,1318939,True
POST00004268,3516757,True
POST00005021,954427,True
POST00005122,17295156,True
POST00005363,9173454,True
POST00005674,10582352,True
POST00005419,1125424,True
POST00005607,8717919,True
POST00005010,727316,True
POST00004157,12370636,True
POST00005187,12334713,True
POST00005571,596641,True
POST00005898,1827812,True
POST00004289,10523521,True
POST00005558,10268356,True
POST00004928,9754673,True
POST00004660,7794219,True
POST00004822,1016145,True
POST00004927,28570283,True
POST00004962,1505537,True
POST00004180,5976394,True
POST00005936,26204182,True
POST00005256,1612042,True
POST00004878,5601178,True
POST00005383,1413668,True
POST00004821,1328257,True
POST00005518,1176282,True
POST00005626,2730684,True
POST00004766,1840595,True
POST00005340,4433357,True
POST00004287,2991596,True
POST00005029,6134386,True
POST00004425,2660368,True
POST00004642,2983613,True
POST00004844,2500504,True
POST00005312,5192480,True
POST00004090,2648983,True
POST00005970,27526525,True
POST00005923,1560072,True
POST00004196,959904,True
POST00004987,5462480,True
POST00004233,8888763,True
POST00005576,4945023,True
POST00005765,4904414,True
POST00004958,1159110,True
POST00005681,2366392,True
POST00004152,51328439,True
POST00005885,6233337,True
POST00004227,2261961,True
POST00004240,1756315,True
POST00005872,2931641,True
POST00005366,2303066,True
POST00004765,1133127,True
POST00004965,309860,True
POST00004118,2834021,True
POST00005694,1953535,True
POST00004538,1031599,True
POST00004715,689756,True
POST00004837,1581913,True
POST00005237,1839258,True
POST00005667,866793,True
POST00005152,3137369,True
POST00005235,1062710,True
POST00004291,660189,True
POST00004983,9829081,True
POST00004013,8839719,True
POST00004434,3125933,True
POST00005755,17459881,True
POST00004003,1136290,True
POST00005270,7885580,True
POST00005677,6810321,True
POST00004224,9020153,True
POST00005669,4659796,True
POST00004572,1294668,True
POST00004369,11343543,True
POST00005174,19372802,True
POST00004041,2322600,True
POST00004998,1765032,True
POST00004222,2342321,True
POST00005056,1294807,True
POST00005229,12672119,True
POST00004522,7944453,True
POST00005434,2372616,True
POST00004464,4372713,True
POST00004029,3577555,True
POST00004116,743846,True
POST00005783,1746299,True
POST00005405,21541357,True
POST00004412,2623714,True
POST00005704,1896755,True
POST00005445,718404,True
POST00005957,19619305,True
POST00005873,11520986,True
POST00005893,2252951,True
